source,target,content,timestamp,comment_id
user_Tanner bibeau,video_1014439802227286016,(Red),2014-05-28T22:25:41.000000,1014439802227286016_1083563741955657728
user_Insane Sports,video_1089386242933927936,I wished the man could have turned around and pissed on u now that would be funny lol,2014-06-15T01:17:40.000000,1089386242933927936_1089767617306464257
user_Mario Reyna ♛,video_1146249209444712448,JVON lol 😂,2014-11-21T03:32:45.000000,1146249209444712448_1147421280761749504
user_Lola Dallas,video_1052156302291767296,Alexa Dallas Human By Christina Perri,2014-03-03T20:30:32.000000,1052156302291767296_1052369404526297088
user_kelsie,video_1097639562659913728,Thanks dude! Ehzeyeyes,2014-07-07T02:07:01.000000,1097639562659913728_1097752569159274496
user_kelsie,video_1172688614447071232,Kylie Cheak WTF,2015-01-29T21:08:26.000000,1172688614447071232_1172691714318790656
user_kelsie,video_994799845514846208,Bæ😍,2015-01-30T04:07:18.000000,994799845514846208_1172797128679288832
user_Brookexx,video_1154295514678829056,Avery Balnis,2014-12-10T03:41:11.000000,1154295514678829056_1154308774883217408
user_Brookexx,video_1174867646131699712,Avery Balnis,2015-02-05T17:35:54.000000,1174867646131699712_1175174943726862336
user_DaRealNette,video_999039695801720832,Nicolee Dash lol pay him no mind,2013-10-07T17:20:56.000000,999039695801720832_999050673763106816
user_DaRealNette,video_1004042856425508864,You need a tan.....,2013-10-21T13:26:24.000000,1004042856425508864_1004065085129711616
user_DaRealNette,video_1032610021605056512,😂😩😭😩😂😂😂 that old lady church rock bitch I can't breathhheeeee,2014-01-08T07:56:46.000000,1032610021605056512_1032610771466903552
user_Shay,video_1105782383447314432,Keemah lmaooo I saw them all,2014-07-30T04:12:18.000000,1105782383447314432_1106119018345050112
user_Shay,video_1137537063202222080,YEAH cuz she started it along time ago Halie,2014-10-25T04:58:36.000000,1137537063202222080_1137658415603433472
user_Shay,video_1171707907222761472,😂😂😂😂😂😂,2015-01-27T04:47:50.000000,1171707907222761472_1171720162605666304
user_Shay,video_1174178818253320192,"Good, and ily😍😘🔥❤🙈",2015-02-02T23:41:55.000000,1174178818253320192_1174179890367541248
user_Timia,video_1126668932112158720,My point so there for you should stop hating and grow up,2014-10-26T21:44:15.000000,1126668932112158720_1138273882047164416
user_Susan,video_1045940810706726912,LMFAOOO ! Tht Mhe 😭😂😭 Miracle,2014-02-25T02:04:27.000000,1045940810706726912_1049916726021951488
user_Susan,video_1161834111133155329,Amy Marroquin oh...I'll embrace it!!!😉😉😉👅👅👅👅😍😍,2015-02-04T07:41:32.000000,1161834111133155329_1174662978986299392
user_taylorgang,video_1054929697353457664,Why against gay rights Amelia W,2014-03-20T00:40:43.000000,1054929697353457664_1058230574323793920
user_michayla0908,video_1069119845687328768,It's just a goddamn vine get over yourselves,2014-04-30T22:59:53.000000,1069119845687328768_1073425488036491264
user_AisforAwesome,video_1106382301555765248,😂😂😂👏👏welcome back!!,2014-07-30T22:35:57.000000,1106382301555765248_1106396761217716224
user_AisforAwesome,video_1152035731439788032,vBandit ...this was powerful,2014-12-05T17:14:05.000000,1152035731439788032_1152701408529772544
user_AttackOnOtaku,video_1094413297685540864,I mean I'm not a fan much anymore but he does have a rlly good voice,2014-06-28T03:58:37.000000,1094413297685540864_1094519162770182144
user_AttackOnOtaku,video_1115144120886087680,XD,2014-08-27T01:03:21.000000,1115144120886087680_1116218328462036992
user_Mitch Pittman,video_986467756578951168,Brian KD,2013-09-05T00:06:23.000000,986467756578951168_987193909770162176
user_Damon Nomad,video_1050956336680345600,"She is just attention seeking to make money of a book. The book is called ""The ignorant loud mouth feminist bull dyke""",2014-02-28T12:09:11.000000,1050956336680345600_1051156075388252160
user_Damon Nomad,video_1156414078580133888,captain morgan(aka dylan) you can't talk in colour!,2014-12-16T00:33:42.000000,1156414078580133888_1156435918669189120
user_cool foxy,video_1101188683316801536,So it's not real hod do they do that,2014-07-17T16:00:49.000000,1101188683316801536_1101586277373259776
user_☾☹ Kailey ☹☽,video_1071611451216748544,"Everyone just quit, like honestly",2014-04-26T04:13:25.000000,1071611451216748544_1071692452043325440
user_Heather Diaz,video_1078788598574231552,"Thank you so much I am going thru a lot it all happen today and this made me feel a bit better, thank you",2014-05-30T04:46:57.000000,1078788598574231552_1084022077302140928
user_Jarod Godfrey,video_1161460481937096704,And demarco Murray Shellshocked Sports,2014-12-31T03:15:56.000000,1161460481937096704_1161912563164983296
user_lol,video_1052335428860043264,Its called FLAWLESS!,2014-03-08T00:12:09.000000,1052335428860043264_1053874730132041728
user_lol,video_1057758328068952064,is lunchtrae from Africa?,2014-03-18T18:42:51.000000,1057758328068952064_1057778126114918400
user_lol,video_1111433093904007168,I wanna keep you:(,2014-08-13T20:11:36.000000,1111433093904007168_1111433864544718848
user_lol,video_1120980150667079680,Barbie Perez,2014-09-09T04:28:31.000000,1120980150667079680_1120981001330733056
user_lol,video_1121226538868731904,"I'm very ugly no one likes me,the only one who loves me is just my mom",2014-09-25T16:38:08.000000,1121226538868731904_1126962820832018432
user_lol,video_1139484244960555008,:(,2014-11-02T00:41:26.000000,1139484244960555008_1140492798026493952
user_lol,video_1153805453625622528,Please check out my cover..,2014-12-10T19:48:04.000000,1153805453625622528_1154552098932080640
user_lol,video_1178927326902595584,Dan Curtin hi dan,2015-02-16T22:50:29.000000,1178927326902595584_1179240379288080384
user_Jasmine Jeffrey,video_1173764731941654528,Alex Casison,2015-02-10T09:47:10.000000,1173764731941654528_1176868924965703680
user_Jasmine Jeffrey,video_1180985670383128576,Alex Casison,2015-02-21T22:20:02.000000,1180985670383128576_1181044656797016064
user_Harlan_McLeod,video_1056396634285637632,And I'll always support till I die,2014-04-04T13:47:45.000000,1056396634285637632_1063864452165894144
user_≫ sofia ≫,video_1105583807069085696,THE VOICE CRACK,2014-08-01T03:25:15.000000,1105583807069085696_1106831954089021440
user_Mariah Bombeto,video_1111433093904007168,actually renée yea that's what I thought I was just making sure otherwise I've been saying it wrong my whole life haha,2014-08-13T20:30:05.000000,1111433093904007168_1111438513607446528
user_Mariah Bombeto,video_1161768321448910848,Michelle Dingwell,2014-12-30T17:50:18.000000,1161768321448910848_1161770217773858816
user_Jonathan Sanchez,video_1112180626523672576,Meow6413 it's called joking around idiot,2014-09-06T03:49:20.000000,1112180626523672576_1119883974932938752
user_Shaniya,video_1129971720628121600,Wtf what,2014-10-18T05:40:48.000000,1129971720628121600_1135132320030978048
user_Alyssa Foerster,video_1001397703332573184,eric nakassa,2013-10-24T01:00:48.000000,1001397703332573184_1004964612267012096
user_Im A Person,video_1047231749924728832,Song,2015-02-24T21:40:17.000000,1047231749924728832_1182121815997612032
user_Im A Person,video_1180304109229035520,Dope,2015-02-22T02:24:14.000000,1180304109229035520_1181106111080964096
user_Thundy,video_1065408203174641664,M8A0X2,2014-10-10T17:59:01.000000,1065408203174641664_1132418995929382912
user_Kailyn,video_1036776803483684864,✊👎😾😡,2014-12-10T00:54:59.000000,1036776803483684864_1154266947178184704
user_Kailyn,video_1153579232531042304,Sarah,2015-03-25T01:10:28.000000,1153579232531042304_1192321570795122688
user_Kailyn,video_1156467652974342144,Josh Peck,2014-12-16T03:04:14.000000,1156467652974342144_1156473799366283264
user_lee dever,video_1161576632339873792,So lucky,2014-12-31T16:13:46.000000,1161576632339873792_1162108310779240448
user_Megan McDillon,video_1172688614447071232,☆Niallicious☆ THIS SONG MAKES ME SAD AND CRYING MAKES ME SAD,2015-01-29T22:14:31.000000,1172688614447071232_1172708347418718208
user_Funny Vines,video_1008804987607896064,We all love luci 😈💗💗💗,2015-02-16T05:58:35.000000,1008804987607896064_1178985724259831808
user_Funny Vines,video_1062159878522589184,Jess Hansen rfr??,2014-03-30T22:22:23.000000,1062159878522589184_1062182026062573568
user_Funny Vines,video_1105272517608042496,heyy,2014-08-25T21:04:11.000000,1105272517608042496_1115795751700742144
user_Karrian Chambers,video_1172735260652687360,Justin Michael Orozco oh ok lol,2015-02-03T18:54:11.000000,1172735260652687360_1174469869870161920
user_Bieber♛,video_1048908355407675392,😭😭😭😭,2014-04-30T02:15:17.000000,1048908355407675392_1073112274169909248
user_Spencer Gehler,video_1136091225905082368,"Don't mess with me Kenneth Carl Gillman, free palestine and I will mess you up",2014-10-21T01:51:05.000000,1136091225905082368_1136161671421759488
user_Emily Toomer,video_1048908355407675392,I save the best vines with @SaveForVine app #saveforvine,2014-03-29T13:48:05.000000,1048908355407675392_1061690210901184512
user_YaYa,video_1040017863920017408,Oh gee not u  I'm so sorry it was meant for Braden N Rickert,2014-01-29T22:12:59.000000,1040017863920017408_1040436387662659584
user_YaYa,video_1106382301555765248,Welcome back sir good to see ya vine is all fucked up,2014-07-30T22:32:30.000000,1106382301555765248_1106395893390872576
user_✧ sleepy edits ✧,video_1117944738956627968,I hate the human race,2014-09-01T17:03:52.000000,1117944738956627968_1118271989145309184
user_lillybell,video_1058889058803146752,My mom works at OHSU too :)   Muthafuckin Jones,2014-07-21T14:02:27.000000,1058889058803146752_1103006041249361920
user_Sierra Dahl,video_1103172170706006016,Erin Behrens,2015-03-29T12:37:47.000000,1103172170706006016_1193944091906797568
user_Heidi,video_1096567014052507648,Maddy,2014-07-03T19:55:14.000000,1096567014052507648_1096571842665324544
user_Heidi,video_1174178818253320192,Bad 😔,2015-02-02T23:39:00.000000,1174178818253320192_1174179156121235456
user_Lïllîån,video_1177141283874082816,😂😂😂,2015-03-20T06:34:34.000000,1177141283874082816_1190591193785192448
user_Rita,video_1062530169086095360,FamousGram app 💁,2014-07-29T01:43:59.000000,1062530169086095360_1105719302734176256
user_Rita,video_1111433093904007168,You live like 10 minutes away from me,2014-08-26T19:22:07.000000,1111433093904007168_1116132453149462528
user_Maris Fisher,video_1038638173796159488,Your a loserTBPG#The Best Point Guard,2014-02-08T19:15:56.000000,1038638173796159488_1044015712844779520
user_ShawD,video_1092214858084454400,😂😂😂,2014-06-24T23:47:11.000000,1092214858084454400_1093368721663221760
user_ShawD,video_1166131397384433664,Well dang,2015-01-11T20:56:46.000000,1166131397384433664_1166165798579208192
user_ShawD,video_1181354572539936768,️hahaha aw,2015-02-22T19:10:46.000000,1181354572539936768_1181359412330254336
user_Luke Wilson,video_1062530169086095360,Bro the stuff u do is insaneRam Malichy,2014-04-01T03:38:08.000000,1062530169086095360_1062623876619673600
user_Luke Wilson,video_1108563930927824896,Fake but still cool,2014-08-08T03:53:46.000000,1108563930927824896_1109375845220651008
user_fckn narry // ily z,video_1109879618258792448,😂😂😂it was a rubber duck,2014-08-09T21:05:32.000000,1109879618258792448_1109997883807440896
user_fckn narry // ily z,video_1172688614447071232,FUCK NOW I SMT😭😭😭😭,2015-01-31T03:52:02.000000,1172688614447071232_1173155671596818432
user_ashton lmao,video_1178583926424612864,not angie finally 😩😭 thanks boo. her little friend deadass went thru all my comments and went wack 😩😭 like shes ugly cya,2015-03-12T20:23:42.000000,1178583926424612864_1187900746662903808
user_Cabbage,video_1053567200277450752,Write this down on 8 vines or you will die in 8 hours,2014-03-07T08:49:23.000000,1053567200277450752_1053642506530713600
user_STROKE N TOKE,video_1126668932112158720,YOU BLACK MOTHERFUCKA,2014-09-25T05:23:04.000000,1126668932112158720_1126792936382750720
user_LGrace1996,video_1156453163369406464,CeyAnne Thomas,2014-12-16T02:41:32.000000,1156453163369406464_1156468088523636736
user_UNMISTAKEN CHILD,video_1047662801553936384,"Rachel Moloughney ""Babe, I wanna break up.""",2014-06-25T17:33:34.000000,1047662801553936384_1093637087468617728
user_UNMISTAKEN CHILD,video_995815198730706944,I do that to people 😆,2014-06-27T14:24:46.000000,995815198730706944_1094314350799421440
user_Nas,video_1086543779877523456,😂😂😂 people say look at yourself before yu judge others 😳,2014-06-06T08:00:11.000000,1086543779877523456_1086607423110041600
user_Nas,video_1133303721170997248,😵😵,2015-02-22T08:01:28.000000,1133303721170997248_1181190977055047680
user_aron,video_1101279017832968192,NIGGAASS,2014-08-17T04:13:48.000000,1101279017832968192_1112642376087773184
user_Aisha,video_1017348591884328960,Chyna,2013-11-27T21:26:39.000000,1017348591884328960_1017594292266840064
user_Aisha,video_1033993129051017216,Ohhh my,2014-03-07T05:04:44.000000,1033993129051017216_1053585971041718272
user_Vae Vae,video_1089386242933927936,4 real doe like rly ?? _Dxpe,2014-07-08T08:21:21.000000,1089386242933927936_1098209161827000320
user_Claudia Wiggins,video_1154563101698543616,@k#,2014-12-12T21:17:08.000000,1154563101698543616_1155299286972555264
user_Yung Chipotle,video_1052407693459476480,Thots these days lmaoooo Cameron Walker,2014-03-14T13:43:33.000000,1052407693459476480_1056253253332963328
user_Yung Chipotle,video_1096567014052507648,I swear every vine I see is some badoo shit,2014-07-06T18:20:21.000000,1096567014052507648_1097635128718581760
user_Ty✨타이다,video_1175237914666627072,I was so done when I saw this on my tl 💀💀😂😂😂👌,2015-02-05T22:41:19.000000,1175237914666627072_1175251807241723904
user_Naomi Dupont,video_1156289459633999872,Richard Brian Gillmore  who bust your balls? Don't have to be rude.,2014-12-21T05:52:20.000000,1156289459633999872_1158328045040558080
user_Carlos Rodriguez,video_1045940810706726912,Mo Kebbeh,2014-05-12T03:42:12.000000,1045940810706726912_1077482801235890176
user_Carlos Rodriguez,video_1074565114495225856,Ariane Emmerich,2014-06-12T17:40:16.000000,1074565114495225856_1088927731128905728
user_Carlos Rodriguez,video_1150217176888815616,I love this account,2014-11-28T20:53:44.000000,1150217176888815616_1150219969637093376
user_wren,video_1160900609034358784,he asked us to lmao,2014-12-28T08:17:53.000000,1160900609034358784_1160901387094212608
user_wren,video_1178927326902595584,Song?,2015-03-15T15:52:04.000000,1178927326902595584_1188919552373895168
user_ash,video_1174178818253320192,Katie Nelson what's the song called?,2015-02-03T22:04:32.000000,1174178818253320192_1174517772492091392
user_ash,video_1181354572539936768,blythe mclees us,2015-02-23T23:22:52.000000,1181354572539936768_1181785245104951297
user_Landon Stansberry 2,video_1094413297685540864,My brother believes in u,2014-07-06T02:33:51.000000,1094413297685540864_1097396932789334016
user_lykavillain,video_987238296176463872,"MiniBarbie1k get off vine and play with your little barbies, little girl.",2014-02-22T21:00:23.000000,987238296176463872_1049115427986378752
user_Tauro,video_1159515118229397504,ALSO they forgot to mention how they shot a fire work at a GAS pump with about 50 people standing around SMFH. No tears.,2014-12-25T13:17:59.000000,1159515118229397504_1159889748773703680
user_Claire,video_1045523258935754752,best vines ever no she is supposed to be good because at the end Ramona Michelle says you're really good...  Right?,2014-02-18T03:44:39.000000,1045523258935754752_1047405224844808192
